reference,genome,iterations,position,identity
KM201334,1tbs-13tbs,"1,000",6253,1
KM201334,1tbs-13tbs,"1,000",6254,1
KM201334,1tbs-13tbs,"1,000",6255,1
KM201334,1tbs-13tbs,"1,000",6256,1
KM201334,1tbs-13tbs,"1,000",6257,1
KM201334,1tbs-13tbs,"1,000",6258,1
KM201334,1tbs-13tbs,"1,000",6259,1
KM201334,1tbs-13tbs,"1,000",6260,1
KM201334,1tbs-13tbs,"1,000",6261,1
KM201334,1tbs-13tbs,"1,000",6262,1
KM201334,1tbs-13tbs,"1,000",6263,1
KM201334,1tbs-13tbs,"1,000",6264,1
KM201334,1tbs-13tbs,"1,000",6265,1
KM201334,1tbs-13tbs,"1,000",6266,1
KM201334,1tbs-13tbs,"1,000",6267,1
KM201334,1tbs-13tbs,"1,000",6268,1
KM201334,1tbs-13tbs,"1,000",6269,1
KM201334,1tbs-13tbs,"1,000",6270,1
KM201334,1tbs-13tbs,"1,000",6271,1
KM201334,1tbs-13tbs,"1,000",6272,1
KM201334,1tbs-13tbs,"1,000",6273,1
KM201334,1tbs-13tbs,"1,000",6274,1
KM201334,1tbs-13tbs,"1,000",6275,1
KM201334,1tbs-13tbs,"1,000",6276,1
KM201334,1tbs-13tbs,"1,000",6277,1
KM201334,1tbs-13tbs,"1,000",6278,1
KM201334,1tbs-13tbs,"1,000",6279,1
KM201334,1tbs-13tbs,"1,000",6280,1
KM201334,1tbs-13tbs,"1,000",6281,1
KM201334,1tbs-13tbs,"1,000",6282,1
KM201334,1tbs-13tbs,"1,000",6283,1
KM201334,1tbs-13tbs,"1,000",6284,1
KM201334,1tbs-13tbs,"1,000",6285,1
KM201334,1tbs-13tbs,"1,000",6286,1
KM201334,1tbs-13tbs,"1,000",6287,1
KM201334,1tbs-13tbs,"1,000",6288,1
KM201334,1tbs-13tbs,"1,000",6289,1
KM201334,1tbs-13tbs,"1,000",6290,1
KM201334,1tbs-13tbs,"1,000",6291,1
KM201334,1tbs-13tbs,"1,000",6292,1
KM201334,1tbs-13tbs,"1,000",6293,1
KM201334,1tbs-13tbs,"1,000",6294,1
KM201334,1tbs-13tbs,"1,000",6295,1
KM201334,1tbs-13tbs,"1,000",6296,1
KM201334,1tbs-13tbs,"1,000",6297,1
KM201334,1tbs-13tbs,"1,000",6298,1
KM201334,1tbs-13tbs,"1,000",6299,1
KM201334,1tbs-13tbs,"1,000",6300,1
KM201334,1tbs-13tbs,"1,000",6301,1
KM201334,1tbs-13tbs,"1,000",6302,1
KM201334,1tbs-13tbs,"1,000",6303,1
KM201334,1tbs-13tbs,"1,000",6304,1
KM201334,1tbs-13tbs,"1,000",6305,1
KM201334,1tbs-13tbs,"1,000",6306,1
KM201334,1tbs-13tbs,"1,000",6307,1
KM201334,1tbs-13tbs,"1,000",6308,1
KM201334,1tbs-13tbs,"1,000",6309,1
KM201334,1tbs-13tbs,"1,000",6310,1
KM201334,1tbs-13tbs,"1,000",6311,1
KM201334,1tbs-13tbs,"1,000",6312,1
KM201334,1tbs-13tbs,"1,000",6313,1
KM201334,1tbs-13tbs,"1,000",6314,1
KM201334,1tbs-13tbs,"1,000",6315,1
KM201334,1tbs-13tbs,"1,000",6316,1
KM201334,1tbs-13tbs,"1,000",6317,1
KM201334,1tbs-13tbs,"1,000",6318,1
KM201334,1tbs-13tbs,"1,000",6319,1
KM201334,1tbs-13tbs,"1,000",6320,1
KM201334,1tbs-13tbs,"1,000",6321,1
KM201334,1tbs-13tbs,"1,000",6322,1
KM201334,1tbs-13tbs,"1,000",6323,1
KM201334,1tbs-13tbs,"1,000",6324,1
KM201334,1tbs-13tbs,"1,000",6325,1
KM201334,1tbs-13tbs,"1,000",6326,1
KM201334,1tbs-13tbs,"1,000",6327,1
KM201334,1tbs-13tbs,"1,000",6328,1
KM201334,1tbs-13tbs,"1,000",6329,1
KM201334,1tbs-13tbs,"1,000",6330,1
KM201334,1tbs-13tbs,"1,000",6331,1
KM201334,1tbs-13tbs,"1,000",6332,1
KM201334,1tbs-13tbs,"1,000",6333,1
KM201334,1tbs-13tbs,"1,000",6334,1
KM201334,1tbs-13tbs,"1,000",6335,1
KM201334,1tbs-13tbs,"1,000",6336,1
KM201334,1tbs-13tbs,"1,000",6337,1
KM201334,1tbs-13tbs,"1,000",6338,1
KM201334,1tbs-13tbs,"1,000",6339,1
KM201334,1tbs-13tbs,"1,000",6340,1
KM201334,1tbs-13tbs,"1,000",6341,1
KM201334,1tbs-13tbs,"1,000",6342,1
KM201334,1tbs-13tbs,"1,000",6343,1
KM201334,1tbs-13tbs,"1,000",6344,1
KM201334,1tbs-13tbs,"1,000",6345,1
KM201334,1tbs-13tbs,"1,000",6346,1
KM201334,1tbs-13tbs,"1,000",6347,1
KM201334,1tbs-13tbs,"1,000",6348,1
KM201334,1tbs-13tbs,"1,000",6349,1
KM201334,1tbs-13tbs,"1,000",6350,1
KM201334,1tbs-13tbs,"1,000",6351,1
KM201334,1tbs-13tbs,"1,000",6352,1
KM201334,1tbs-13tbs,"1,000",6353,1
KM201334,1tbs-13tbs,"1,000",6354,1
KM201334,1tbs-13tbs,"1,000",6355,1
KM201334,1tbs-13tbs,"1,000",6356,1
KM201334,1tbs-13tbs,"1,000",6357,1
KM201334,1tbs-13tbs,"1,000",6358,1
KM201334,1tbs-13tbs,"1,000",6359,1
KM201334,1tbs-13tbs,"1,000",6360,1
KM201334,1tbs-13tbs,"1,000",6361,1
KM201334,1tbs-13tbs,"1,000",6362,1
KM201334,1tbs-13tbs,"1,000",6363,1
KM201334,1tbs-13tbs,"1,000",6364,1
KM201334,1tbs-13tbs,"1,000",6365,1
KM201334,1tbs-13tbs,"1,000",6366,1
KM201334,1tbs-13tbs,"1,000",6367,1
KM201334,1tbs-13tbs,"1,000",6368,1
KM201334,1tbs-13tbs,"1,000",6369,1
KM201334,1tbs-13tbs,"1,000",6370,1
KM201334,1tbs-13tbs,"1,000",6371,1
KM201334,1tbs-13tbs,"1,000",6372,1
KM201334,1tbs-13tbs,"1,000",6373,1
KM201334,1tbs-13tbs,"1,000",6374,1
KM201334,1tbs-13tbs,"1,000",6375,1
KM201334,1tbs-13tbs,"1,000",6376,1
KM201334,1tbs-13tbs,"1,000",6377,1
KM201334,1tbs-13tbs,"1,000",6378,1
KM201334,1tbs-13tbs,"1,000",6379,1
KM201334,1tbs-13tbs,"1,000",6380,1
KM201334,1tbs-13tbs,"1,000",6381,1
KM201334,1tbs-13tbs,"1,000",6382,1
KM201334,1tbs-13tbs,"1,000",6383,1
KM201334,1tbs-13tbs,"1,000",6384,1
KM201334,1tbs-13tbs,"1,000",6385,1
KM201334,1tbs-13tbs,"1,000",6386,1
KM201334,1tbs-13tbs,"1,000",6387,1
KM201334,1tbs-13tbs,"1,000",6388,1
KM201334,1tbs-13tbs,"1,000",6389,1
KM201334,1tbs-13tbs,"1,000",6390,1
KM201334,1tbs-13tbs,"1,000",6391,1
KM201334,1tbs-13tbs,"1,000",6392,1
KM201334,1tbs-13tbs,"1,000",6393,1
KM201334,1tbs-13tbs,"1,000",6394,1
KM201334,1tbs-13tbs,"1,000",6395,1
KM201334,1tbs-13tbs,"1,000",6396,1
KM201334,1tbs-13tbs,"1,000",6397,1
KM201334,1tbs-13tbs,"1,000",6398,1
KM201334,1tbs-13tbs,"1,000",6399,1
KM201334,1tbs-13tbs,"1,000",6400,1
KM201334,1tbs-13tbs,"1,000",6401,1
KM201334,1tbs-13tbs,"1,000",6402,1
KM201334,1tbs-13tbs,"1,000",6403,1
KM201334,1tbs-13tbs,"1,000",6404,1
KM201334,1tbs-13tbs,"1,000",6405,1
KM201334,1tbs-13tbs,"1,000",6406,1
KM201334,1tbs-13tbs,"1,000",6407,1
KM201334,1tbs-13tbs,"1,000",6408,1
KM201334,1tbs-13tbs,"1,000",6409,1
KM201334,1tbs-13tbs,"1,000",6410,1
KM201334,1tbs-13tbs,"1,000",6411,1
KM201334,1tbs-13tbs,"1,000",6412,1
KM201334,1tbs-13tbs,"1,000",6413,1
KM201334,1tbs-13tbs,"1,000",6414,1
KM201334,1tbs-13tbs,"1,000",6415,1
KM201334,1tbs-13tbs,"1,000",6416,1
KM201334,1tbs-13tbs,"1,000",6417,1
KM201334,1tbs-13tbs,"1,000",6418,1
KM201334,1tbs-13tbs,"1,000",6419,1
KM201334,1tbs-13tbs,"1,000",6420,1
KM201334,1tbs-13tbs,"1,000",6421,1
KM201334,1tbs-13tbs,"1,000",6422,1
KM201334,1tbs-13tbs,"1,000",6423,1
KM201334,1tbs-13tbs,"1,000",6424,1
KM201334,1tbs-13tbs,"1,000",6425,1
KM201334,1tbs-13tbs,"1,000",6426,1
KM201334,1tbs-13tbs,"1,000",6427,1
KM201334,1tbs-13tbs,"1,000",6428,1
KM201334,1tbs-13tbs,"1,000",6429,1
KM201334,1tbs-13tbs,"1,000",6430,1
KM201334,1tbs-13tbs,"1,000",6431,1
KM201334,1tbs-13tbs,"1,000",6432,1
KM201334,1tbs-13tbs,"1,000",6433,1
KM201334,1tbs-13tbs,"1,000",6434,1
KM201334,1tbs-13tbs,"1,000",6435,1
KM201334,1tbs-13tbs,"1,000",6436,1
KM201334,1tbs-13tbs,"1,000",6437,1
KM201334,1tbs-13tbs,"1,000",6438,1
KM201334,1tbs-13tbs,"1,000",6439,1
KM201334,1tbs-13tbs,"1,000",6440,1
KM201334,1tbs-13tbs,"1,000",6441,1
KM201334,1tbs-13tbs,"1,000",6442,1
KM201334,1tbs-13tbs,"1,000",6443,1
KM201334,1tbs-13tbs,"1,000",6444,1
KM201334,1tbs-13tbs,"1,000",6445,1
KM201334,1tbs-13tbs,"1,000",6446,1
KM201334,1tbs-13tbs,"1,000",6447,1
KM201334,1tbs-13tbs,"1,000",6448,1
KM201334,1tbs-13tbs,"1,000",6449,1
KM201334,1tbs-13tbs,"1,000",6450,1
KM201334,1tbs-13tbs,"1,000",6451,1
KM201334,1tbs-13tbs,"1,000",6452,1
KM201334,1tbs-13tbs,"1,000",6453,1
KM201334,1tbs-13tbs,"1,000",6454,1
KM201334,1tbs-13tbs,"1,000",6455,1
KM201334,1tbs-13tbs,"1,000",6456,1
KM201334,1tbs-13tbs,"1,000",6457,1
KM201334,1tbs-13tbs,"1,000",6458,1
KM201334,1tbs-13tbs,"1,000",6459,1
KM201334,1tbs-13tbs,"1,000",6460,1
KM201334,1tbs-13tbs,"1,000",6461,1
KM201334,1tbs-13tbs,"1,000",6462,1
KM201334,1tbs-13tbs,"1,000",6463,1
KM201334,1tbs-13tbs,"1,000",6464,1
KM201334,1tbs-13tbs,"1,000",6465,1
KM201334,1tbs-13tbs,"1,000",6466,1
KM201334,1tbs-13tbs,"1,000",6467,1
KM201334,1tbs-13tbs,"1,000",6468,1
KM201334,1tbs-13tbs,"1,000",6469,1
KM201334,1tbs-13tbs,"1,000",6470,1
KM201334,1tbs-13tbs,"1,000",6471,1
KM201334,1tbs-13tbs,"1,000",6472,1
KM201334,1tbs-13tbs,"1,000",6473,1
KM201334,1tbs-13tbs,"1,000",6474,1
KM201334,1tbs-13tbs,"1,000",6475,1
KM201334,1tbs-13tbs,"1,000",6476,1
KM201334,1tbs-13tbs,"1,000",6477,1
KM201334,1tbs-13tbs,"1,000",6478,1
KM201334,1tbs-13tbs,"1,000",6479,1
KM201334,1tbs-13tbs,"1,000",6480,1
KM201334,1tbs-13tbs,"1,000",6481,1
KM201334,1tbs-13tbs,"1,000",6482,1
KM201334,1tbs-13tbs,"1,000",6483,1
KM201334,1tbs-13tbs,"1,000",6484,1
KM201334,1tbs-13tbs,"1,000",6485,1
KM201334,1tbs-13tbs,"1,000",6486,1
KM201334,1tbs-13tbs,"1,000",6487,1
KM201334,1tbs-13tbs,"1,000",6488,1
KM201334,1tbs-13tbs,"1,000",6489,1
KM201334,1tbs-13tbs,"1,000",6490,1
KM201334,1tbs-13tbs,"1,000",6491,1
KM201334,1tbs-13tbs,"1,000",6492,1
KM201334,1tbs-13tbs,"1,000",6493,1
KM201334,1tbs-13tbs,"1,000",6494,1
KM201334,1tbs-13tbs,"1,000",6495,1
KM201334,1tbs-13tbs,"1,000",6496,1
KM201334,1tbs-13tbs,"1,000",6497,1
KM201334,1tbs-13tbs,"1,000",6498,1
KM201334,1tbs-13tbs,"1,000",6499,1
KM201334,1tbs-13tbs,"1,000",6500,1
KM201334,1tbs-13tbs,"1,000",6501,1
KM201334,1tbs-13tbs,"1,000",6502,1
KM201334,1tbs-13tbs,"1,000",6503,1
KM201334,1tbs-13tbs,"1,000",6504,1
KM201334,1tbs-13tbs,"1,000",6505,1
KM201334,1tbs-13tbs,"1,000",6506,1
KM201334,1tbs-13tbs,"1,000",6507,1
KM201334,1tbs-13tbs,"1,000",6508,1
KM201334,1tbs-13tbs,"1,000",6509,1
KM201334,1tbs-13tbs,"1,000",6510,1
KM201334,1tbs-13tbs,"1,000",6511,1
KM201334,1tbs-13tbs,"1,000",6512,1
KM201334,1tbs-13tbs,"1,000",6513,1
KM201334,1tbs-13tbs,"1,000",6514,1
KM201334,1tbs-13tbs,"1,000",6515,1
KM201334,1tbs-13tbs,"1,000",6516,1
KM201334,1tbs-13tbs,"1,000",6517,1
KM201334,1tbs-13tbs,"1,000",6518,1
KM201334,1tbs-13tbs,"1,000",6519,1
KM201334,1tbs-13tbs,"1,000",6520,1
KM201334,1tbs-13tbs,"1,000",6521,1
KM201334,1tbs-13tbs,"1,000",6522,1
KM201334,1tbs-13tbs,"1,000",6523,1
KM201334,1tbs-13tbs,"1,000",6524,1
KM201334,1tbs-13tbs,"1,000",6525,1
KM201334,1tbs-13tbs,"1,000",6526,1
KM201334,1tbs-13tbs,"1,000",6527,1
KM201334,1tbs-13tbs,"1,000",6528,1
KM201334,1tbs-13tbs,"1,000",6529,1
KM201334,1tbs-13tbs,"1,000",6530,1
KM201334,1tbs-13tbs,"1,000",6531,1
KM201334,1tbs-13tbs,"1,000",6532,1
KM201334,1tbs-13tbs,"1,000",6533,1
KM201334,1tbs-13tbs,"1,000",6534,1
KM201334,1tbs-13tbs,"1,000",6535,1
KM201334,1tbs-13tbs,"1,000",6536,1
KM201334,1tbs-13tbs,"1,000",6537,1
KM201334,1tbs-13tbs,"1,000",6538,1
KM201334,1tbs-13tbs,"1,000",6539,1
KM201334,1tbs-13tbs,"1,000",6540,1
KM201334,1tbs-13tbs,"1,000",6541,1
KM201334,1tbs-13tbs,"1,000",6542,1
KM201334,1tbs-13tbs,"1,000",6543,1
KM201334,1tbs-13tbs,"1,000",6544,1
KM201334,1tbs-13tbs,"1,000",6545,1
KM201334,1tbs-13tbs,"1,000",6546,1
KM201334,1tbs-13tbs,"1,000",6547,1
KM201334,1tbs-13tbs,"1,000",6548,1
KM201334,1tbs-13tbs,"1,000",6549,1
KM201334,1tbs-13tbs,"1,000",6550,1
KM201334,1tbs-13tbs,"1,000",6551,0.846153855
KM201334,1tbs-13tbs,"1,000",6552,1
KM201334,1tbs-13tbs,"1,000",6553,1
KM201334,1tbs-13tbs,"1,000",6554,1
KM201334,1tbs-13tbs,"1,000",6555,1
KM201334,1tbs-13tbs,"1,000",6556,1
KM201334,1tbs-13tbs,"1,000",6557,0.615384638
KM201334,1tbs-13tbs,"1,000",6558,1
KM201334,1tbs-13tbs,"1,000",6559,1
KM201334,1tbs-13tbs,"1,000",6560,1
KM201334,1tbs-13tbs,"1,000",6561,1
KM201334,1tbs-13tbs,"1,000",6562,1
KM201334,1tbs-13tbs,"1,000",6563,0.846153855
KM201334,1tbs-13tbs,"1,000",6564,1
KM201334,1tbs-13tbs,"1,000",6565,1
KM201334,1tbs-13tbs,"1,000",6566,1
KM201334,1tbs-13tbs,"1,000",6567,1
KM201334,1tbs-13tbs,"1,000",6568,1
KM201334,1tbs-13tbs,"1,000",6569,1
KM201334,1tbs-13tbs,"1,000",6570,1
KM201334,1tbs-13tbs,"1,000",6571,1
KM201334,1tbs-13tbs,"1,000",6572,1
KM201334,1tbs-13tbs,"1,000",6573,1
KM201334,1tbs-13tbs,"1,000",6574,1
KM201334,1tbs-13tbs,"1,000",6575,1
KM201334,1tbs-13tbs,"1,000",6576,1
KM201334,1tbs-13tbs,"1,000",6577,1
KM201334,1tbs-13tbs,"1,000",6578,1
KM201334,1tbs-13tbs,"1,000",6579,1
KM201334,1tbs-13tbs,"1,000",6580,1
KM201334,1tbs-13tbs,"1,000",6581,1
KM201334,1tbs-13tbs,"1,000",6582,1
KM201334,1tbs-13tbs,"1,000",6583,1
KM201334,1tbs-13tbs,"1,000",6584,1
KM201334,1tbs-13tbs,"1,000",6585,1
KM201334,1tbs-13tbs,"1,000",6586,1
KM201334,1tbs-13tbs,"1,000",6587,1
KM201334,1tbs-13tbs,"1,000",6588,1
KM201334,1tbs-13tbs,"1,000",6589,1
KM201334,1tbs-13tbs,"1,000",6590,1
KM201334,1tbs-13tbs,"1,000",6591,1
KM201334,1tbs-13tbs,"1,000",6592,1
KM201334,1tbs-13tbs,"1,000",6593,1
KM201334,1tbs-13tbs,"1,000",6594,1
KM201334,1tbs-13tbs,"1,000",6595,1
KM201334,1tbs-13tbs,"1,000",6596,1
KM201334,1tbs-13tbs,"1,000",6597,1
KM201334,1tbs-13tbs,"1,000",6598,1
KM201334,1tbs-13tbs,"1,000",6599,1
KM201334,1tbs-13tbs,"1,000",6600,1
KM201334,1tbs-13tbs,"1,000",6601,1
KM201334,1tbs-13tbs,"1,000",6602,1
KM201334,1tbs-13tbs,"1,000",6603,1
KM201334,1tbs-13tbs,"1,000",6604,1
KM201334,1tbs-13tbs,"1,000",6605,1
KM201334,1tbs-13tbs,"1,000",6606,1
KM201334,1tbs-13tbs,"1,000",6607,1
KM201334,1tbs-13tbs,"1,000",6608,1
KM201334,1tbs-13tbs,"1,000",6609,1
KM201334,1tbs-13tbs,"1,000",6610,1
KM201334,1tbs-13tbs,"1,000",6611,1
KM201334,1tbs-13tbs,"1,000",6612,1
KM201334,1tbs-13tbs,"1,000",6613,1
KM201334,1tbs-13tbs,"1,000",6614,1
KM201334,1tbs-13tbs,"1,000",6615,1
KM201334,1tbs-13tbs,"1,000",6616,1
KM201334,1tbs-13tbs,"1,000",6617,0.846153855
KM201334,1tbs-13tbs,"1,000",6618,1
KM201334,1tbs-13tbs,"1,000",6619,1
KM201334,1tbs-13tbs,"1,000",6620,1
KM201334,1tbs-13tbs,"1,000",6621,1
KM201334,1tbs-13tbs,"1,000",6622,1
KM201334,1tbs-13tbs,"1,000",6623,1
KM201334,1tbs-13tbs,"1,000",6624,1
KM201334,1tbs-13tbs,"1,000",6625,1
KM201334,1tbs-13tbs,"1,000",6626,1
KM201334,1tbs-13tbs,"1,000",6627,1
KM201334,1tbs-13tbs,"1,000",6628,1
KM201334,1tbs-13tbs,"1,000",6629,1
KM201334,1tbs-13tbs,"1,000",6630,1
KM201334,1tbs-13tbs,"1,000",6631,1
KM201334,1tbs-13tbs,"1,000",6632,1
KM201334,1tbs-13tbs,"1,000",6633,1
KM201334,1tbs-13tbs,"1,000",6634,1
KM201334,1tbs-13tbs,"1,000",6635,1
KM201334,1tbs-13tbs,"1,000",6636,1
KM201334,1tbs-13tbs,"1,000",6637,1
KM201334,1tbs-13tbs,"1,000",6638,1
KM201334,1tbs-13tbs,"1,000",6639,1
KM201334,1tbs-13tbs,"1,000",6640,1
KM201334,1tbs-13tbs,"1,000",6641,1
KM201334,1tbs-13tbs,"1,000",6642,1
KM201334,1tbs-13tbs,"1,000",6643,1
KM201334,1tbs-13tbs,"1,000",6644,1
KM201334,1tbs-13tbs,"1,000",6645,1
KM201334,1tbs-13tbs,"1,000",6646,1
KM201334,1tbs-13tbs,"1,000",6647,1
KM201334,1tbs-13tbs,"1,000",6648,1
KM201334,1tbs-13tbs,"1,000",6649,1
KM201334,1tbs-13tbs,"1,000",6650,1
KM201334,1tbs-13tbs,"1,000",6651,1
KM201334,1tbs-13tbs,"1,000",6652,1
KM201334,1tbs-13tbs,"1,000",6653,1
KM201334,1tbs-13tbs,"1,000",6654,1
KM201334,1tbs-13tbs,"1,000",6655,1
KM201334,1tbs-13tbs,"1,000",6656,1
KM201334,1tbs-13tbs,"1,000",6657,1
KM201334,1tbs-13tbs,"1,000",6658,1
KM201334,1tbs-13tbs,"1,000",6659,1
KM201334,1tbs-13tbs,"1,000",6660,1
KM201334,1tbs-13tbs,"1,000",6661,1
KM201334,1tbs-13tbs,"1,000",6662,1
KM201334,1tbs-13tbs,"1,000",6663,1
KM201334,1tbs-13tbs,"1,000",6664,1
KM201334,1tbs-13tbs,"1,000",6665,1
KM201334,1tbs-13tbs,"1,000",6666,1
KM201334,1tbs-13tbs,"1,000",6667,1
KM201334,1tbs-13tbs,"1,000",6668,1
KM201334,1tbs-13tbs,"1,000",6669,1
KM201334,1tbs-13tbs,"1,000",6670,1
KM201334,1tbs-13tbs,"1,000",6671,0.717948735
KM201334,1tbs-13tbs,"1,000",6672,1
KM201334,1tbs-13tbs,"1,000",6673,1
KM201334,1tbs-13tbs,"1,000",6674,1
KM201334,1tbs-13tbs,"1,000",6675,1
KM201334,1tbs-13tbs,"1,000",6676,1
KM201334,1tbs-13tbs,"1,000",6677,1
KM201334,1tbs-13tbs,"1,000",6678,1
KM201334,1tbs-13tbs,"1,000",6679,1
KM201334,1tbs-13tbs,"1,000",6680,1
KM201334,1tbs-13tbs,"1,000",6681,1
KM201334,1tbs-13tbs,"1,000",6682,1
KM201334,1tbs-13tbs,"1,000",6683,1
KM201334,1tbs-13tbs,"1,000",6684,1
KM201334,1tbs-13tbs,"1,000",6685,1
KM201334,1tbs-13tbs,"1,000",6686,1
KM201334,1tbs-13tbs,"1,000",6687,1
KM201334,1tbs-13tbs,"1,000",6688,1
KM201334,1tbs-13tbs,"1,000",6689,1
KM201334,1tbs-13tbs,"1,000",6690,1
KM201334,1tbs-13tbs,"1,000",6691,1
KM201334,1tbs-13tbs,"1,000",6692,1
KM201334,1tbs-13tbs,"1,000",6693,1
KM201334,1tbs-13tbs,"1,000",6694,1
KM201334,1tbs-13tbs,"1,000",6695,1
KM201334,1tbs-13tbs,"1,000",6696,1
KM201334,1tbs-13tbs,"1,000",6697,1
KM201334,1tbs-13tbs,"1,000",6698,1
KM201334,1tbs-13tbs,"1,000",6699,1
KM201334,1tbs-13tbs,"1,000",6700,1
KM201334,1tbs-13tbs,"1,000",6701,1
KM201334,1tbs-13tbs,"1,000",6702,1
KM201334,1tbs-13tbs,"1,000",6703,1
KM201334,1tbs-13tbs,"1,000",6704,1
KM201334,1tbs-13tbs,"1,000",6705,1
KM201334,1tbs-13tbs,"1,000",6706,1
KM201334,1tbs-13tbs,"1,000",6707,1
KM201334,1tbs-13tbs,"1,000",6708,1
KM201334,1tbs-13tbs,"1,000",6709,1
KM201334,1tbs-13tbs,"1,000",6710,0.846153855
KM201334,1tbs-13tbs,"1,000",6711,1
KM201334,1tbs-13tbs,"1,000",6712,1
KM201334,1tbs-13tbs,"1,000",6713,1
KM201334,1tbs-13tbs,"1,000",6714,1
KM201334,1tbs-13tbs,"1,000",6715,1
KM201334,1tbs-13tbs,"1,000",6716,1
KM201334,1tbs-13tbs,"1,000",6717,1
KM201334,1tbs-13tbs,"1,000",6718,1
KM201334,1tbs-13tbs,"1,000",6719,1
KM201334,1tbs-13tbs,"1,000",6720,1
KM201334,1tbs-13tbs,"1,000",6721,1
KM201334,1tbs-13tbs,"1,000",6722,1
KM201334,1tbs-13tbs,"1,000",6723,1
KM201334,1tbs-13tbs,"1,000",6724,1
KM201334,1tbs-13tbs,"1,000",6725,1
KM201334,1tbs-13tbs,"1,000",6726,1
KM201334,1tbs-13tbs,"1,000",6727,1
KM201334,1tbs-13tbs,"1,000",6728,1
KM201334,1tbs-13tbs,"1,000",6729,1
KM201334,1tbs-13tbs,"1,000",6730,1
KM201334,1tbs-13tbs,"1,000",6731,1
KM201334,1tbs-13tbs,"1,000",6732,1
KM201334,1tbs-13tbs,"1,000",6733,1
KM201334,1tbs-13tbs,"1,000",6734,1
KM201334,1tbs-13tbs,"1,000",6735,1
KM201334,1tbs-13tbs,"1,000",6736,1
KM201334,1tbs-13tbs,"1,000",6737,1
KM201334,1tbs-13tbs,"1,000",6738,1
KM201334,1tbs-13tbs,"1,000",6739,1
KM201334,1tbs-13tbs,"1,000",6740,1
KM201334,1tbs-13tbs,"1,000",6741,1
KM201334,1tbs-13tbs,"1,000",6742,1
KM201334,1tbs-13tbs,"1,000",6743,1
KM201334,1tbs-13tbs,"1,000",6744,1
KM201334,1tbs-13tbs,"1,000",6745,1
KM201334,1tbs-13tbs,"1,000",6746,1
KM201334,1tbs-13tbs,"1,000",6747,1
KM201334,1tbs-13tbs,"1,000",6748,1
KM201334,1tbs-13tbs,"1,000",6749,1
KM201334,1tbs-13tbs,"1,000",6750,1
KM201334,1tbs-13tbs,"1,000",6751,1
KM201334,1tbs-13tbs,"1,000",6752,1
KM201334,1tbs-13tbs,"1,000",6753,1
KM201334,1tbs-13tbs,"1,000",6754,1
KM201334,1tbs-13tbs,"1,000",6755,1
KM201334,1tbs-13tbs,"1,000",6756,1
KM201334,1tbs-13tbs,"1,000",6757,1
KM201334,1tbs-13tbs,"1,000",6758,1
KM201334,1tbs-13tbs,"1,000",6759,1
KM201334,1tbs-13tbs,"1,000",6760,1
